date,model,measure,value
01-Oct-2013,ucur_break2,mean,-0.410724485662726
01-Jan-2014,ucur_break2,mean,-0.512584269864769
01-Apr-2014,ucur_break2,mean,-0.400108558933116
01-Jul-2014,ucur_break2,mean,-0.256340028251848
01-Oct-2014,ucur_break2,mean,-0.142891653300994
01-Jan-2015,ucur_break2,mean,-0.0175078302679685
01-Apr-2015,ucur_break2,mean,0.0207972755194331
01-Jul-2015,ucur_break2,mean,-0.0199975266925018
01-Oct-2015,ucur_break2,mean,-0.104839609929606
01-Jan-2016,ucur_break2,mean,-0.177288725819649
01-Apr-2016,ucur_break2,mean,-0.226663537560589
01-Jul-2016,ucur_break2,mean,-0.220154166559711
01-Oct-2016,ucur_break2,mean,-0.25675219950687
01-Jan-2017,ucur_break2,mean,-0.305015818599675
01-Apr-2017,ucur_break2,mean,-0.313106013767824
01-Jul-2017,ucur_break2,mean,-0.228926687149347
01-Oct-2017,ucur_break2,mean,-0.0761984869063162
01-Jan-2018,ucur_break2,mean,0.0220710174204557
01-Apr-2018,ucur_break2,mean,0.0448203476873602
01-Jul-2018,ucur_break2,mean,0.0136139208499629
01-Oct-2018,ucur_break2,mean,0.00636578184708912
01-Jan-2019,ucur_break2,mean,0.203561494894605
01-Apr-2019,ucur_break2,mean,0.598763612848771
01-Jul-2019,ucur_break2,mean,1.0094392694001
01-Oct-2019,ucur_break2,mean,0.81568102598618
01-Jan-2020,ucur_break2,mean,-0.513046777745902
01-Apr-2020,ucur_break2,mean,-1.94808396915232
01-Jul-2020,ucur_break2,mean,-1.53176310259668
01-Oct-2020,ucur_break2,mean,-1.1759705189646
01-Jan-2021,ucur_break2,mean,-0.649134177673497
01-Apr-2021,ucur_break2,mean,-0.170604555559027
01-Jul-2021,ucur_break2,mean,0.124690920294922
01-Oct-2021,ucur_break2,mean,0.289400318646969
01-Jan-2022,ucur_break2,mean,0.121782377869616
01-Apr-2022,ucur_break2,mean,-0.0540199307573468
01-Jul-2022,ucur_break2,mean,-0.149559083211145
01-Oct-2022,ucur_break2,mean,-0.18722083020769
01-Jan-2023,ucur_break2,mean,-0.181181477622979
01-Apr-2023,ucur_break2,mean,-0.106889179223406
01-Jul-2023,ucur_break2,mean,0.0320684470075941
01-Oct-2023,ucur_break2,mean,0.0963868321806762
01-Jan-2024,ucur_break2,mean,0.101459439699826
01-Apr-2024,ucur_break2,mean,0.179057875981809
01-Jul-2024,ucur_break2,mean,0.221415547765711
01-Oct-2024,ucur_break2,mean,0.147619746540113
01-Jan-2025,ucur_break2,mean,0.0465926594572436
01-Apr-2025,ucur_break2,mean,0.126236019045771
01-Jul-2025,ucur_break2,mean,0.22739349963968
01-Oct-2025,ucur_break2,mean,0.224943053145032
01-Jan-2026,ucur_break2,mean,0.205789780042199
01-Apr-2026,ucur_break2,mean,0.157064143161455
01-Jan-1947,ucur_break2,p05,-1.03779151459685
01-Apr-1947,ucur_break2,p05,-1.93495361509264
01-Jul-1947,ucur_break2,p05,-2.45973748435256
01-Oct-1947,ucur_break2,p05,-2.15669091799697
01-Jan-1948,ucur_break2,p05,-1.80585870304515
01-Apr-1948,ucur_break2,p05,-1.41416682268476
01-Jul-1948,ucur_break2,p05,-1.74847419877739
01-Oct-1948,ucur_break2,p05,-2.49575736934798
01-Jan-1949,ucur_break2,p05,-4.21080734386834
01-Apr-1949,ucur_break2,p05,-5.43018996798946
01-Jul-1949,ucur_break2,p05,-6.11726602552415
01-Oct-1949,ucur_break2,p05,-6.86695562292846
01-Jan-1950,ucur_break2,p05,-5.35921344513031
01-Apr-1950,ucur_break2,p05,-3.99892122485727
01-Jul-1950,ucur_break2,p05,-2.66066956457291
01-Oct-1950,ucur_break2,p05,-2.09001070498113
01-Jan-1951,ucur_break2,p05,-1.79626149136561
01-Apr-1951,ucur_break2,p05,-1.46284604438108
01-Jul-1951,ucur_break2,p05,-1.2009614813295
01-Oct-1951,ucur_break2,p05,-1.53250248005259
01-Jan-1952,ucur_break2,p05,-2.0840517042119
01-Apr-1952,ucur_break2,p05,-2.29427445687543
01-Jul-1952,ucur_break2,p05,-1.90524443328457
01-Oct-1952,ucur_break2,p05,-1.20658330938465
01-Jan-1953,ucur_break2,p05,-0.681952812074428
01-Apr-1953,ucur_break2,p05,-0.292613117161636
01-Jul-1953,ucur_break2,p05,-0.433125034045986
01-Oct-1953,ucur_break2,p05,-1.53363404624747
01-Jan-1954,ucur_break2,p05,-2.54876831232497
01-Apr-1954,ucur_break2,p05,-3.16638829327701
